GUID,ARTIST,TRACK,AIRTIME
a401cba2-2bd8-4b87-6733-5a391e5cfef4,Michael Patrick Kelly x Rea Garvey,Best Bad Friend,2022-07-06T09:34:08+02:00
8be8f812-fd9d-49ac-58b5-f88fd59161eb,Charlie Puth,Marvin Gaye (feat. Meghan Trainor),2022-07-06T09:31:06+02:00
6f499706-4d9f-4426-e5af-489ce82e6f9d,Sasha,Du fängst mich ein,2022-07-06T09:27:22+02:00
bca20bbe-9a0e-47af-5815-5c3aaab4d279,Lykke Li,I Follow Rivers (The Magician Remix),2022-07-06T09:23:52+02:00
fe995879-62ea-49fd-3e83-d6411c875f8a,Leona Lewis,Bleeding Love,2022-07-06T09:19:31+02:00
b75968c8-11d9-481a-a687-6aed37144683,Ofenbach & Nick Waterhouse,Katchi,2022-07-06T09:16:53+02:00
2603caf0-abc8-40fd-3f86-1bbdfe0da3bd,George Michael,"I Want Your Sex, Pt. 2",2022-07-06T09:11:55+02:00
8cd3798d-a8f2-4bec-794c-5e887639e812,GAYLE,abcdefu,2022-07-06T09:09:11+02:00
7db9de18-1777-4811-3496-b348efe472d0,Johannes Oerding,Hundert Leben,2022-07-06T09:04:38+02:00
5e9c0422-7f96-4533-60e4-d3541dd16393,The Weeknd,Sacrifice,2022-07-06T09:01:23+02:00
129ce40f-a6ed-4a29-eb37-68425443b1a1,The Blow Monkeys,Digging Your Scene,2022-07-06T08:55:00+02:00
4f90a023-a6d9-4d50-679e-16e7b36ef5a4,Kygo x DNCE,Dancing Feet,2022-07-06T08:51:04+02:00
f5650dd1-73d1-43e6-c81b-039abf6a0c2e,Colbie Caillat,I Do,2022-07-06T08:48:18+02:00
209e2f2b-950e-4c11-b1bd-d82dbc33cdf9,Lena,Strip,2022-07-06T08:44:15+02:00
37953996-69c6-4c0a-25ac-666e8bdf7188,Alicia Keys,No One,2022-07-06T08:40:20+02:00
10c819d4-828b-46b9-ce2d-784b7e45b433,Jawsh 685 & Jason Derulo,Savage Love (Laxed - Siren Beat),2022-07-06T08:37:35+02:00
d2199d45-4d51-459f-145a-416b86c0e21b,"Christina Aguilera, Lil' Kim, Mýa & P!nk",Lady Marmalade,2022-07-06T08:33:18+02:00
7278a072-b300-4620-d1cc-d617ea99b66a,Michael Schulte,For a Second,2022-07-06T08:28:56+02:00
97c7ea50-d8cf-4149-3d79-0862a3318c89,Tim Bendzko,Wenn Worte meine Sprache wären,2022-07-06T08:26:06+02:00
79bea545-d915-4407-d183-b33bd0135d4b,Jack Savoretti,Too Much History,2022-07-06T08:22:18+02:00
be921b17-cc10-424a-8da7-d07e9d488fcf,Nelly Furtado,I'm Like a Bird,2022-07-06T08:18:19+02:00
ab592825-08ad-483c-12c2-6d6373fc96a8,Maroon 5,Girls Like You (feat. Cardi B),2022-07-06T08:13:51+02:00
a448aa5f-acfd-47e3-ebc1-7358e5b730f6,Backstreet Boys,Quit Playing Games (With My Heart),2022-07-06T08:09:58+02:00
b0d2e5c5-5291-4c31-2d45-9acec26b0798,Purple Disco Machine,Dopamine (feat. Eyelar),2022-07-06T08:05:04+02:00
8d591381-c5f1-4aa2-ccd2-bf1ae0c5e390,Leony,Remedy,2022-07-06T08:02:44+02:00
c2a10ede-8514-4553-ad0b-114c44bb2e20,Robin Thicke,Blurred Lines (feat. T.I. & Pharrell),2022-07-06T07:56:30+02:00
7d640166-f33c-41ae-f181-350f8e3576ec,Kylie Minogue,Spinning Around,2022-07-06T07:53:05+02:00
1c3b7a8b-6dc4-4e3b-d675-1034bf38af91,Adele,Chasing Pavements,2022-07-06T07:49:41+02:00
ddc1cf6b-3b76-4aac-e043-e19ae69f8a6b,Camila Cabello & Ed Sheeran,Bam Bam,2022-07-06T07:45:51+02:00
4e8acf42-86c9-4f56-7f74-12e71c59a8f0,Ava Max,Salt,2022-07-06T07:42:56+02:00
94bf17d1-bdab-4043-b412-9b87e30a2e99,Shawn Mendes,When You're Gone,2022-07-06T07:38:56+02:00
c234005b-4d62-40ff-30c6-2d92aba55155,Montell Jordan,Get It On Tonite,2022-07-06T07:35:35+02:00
85b2ec8b-2418-4b8b-d099-24c498ff2065,Kelvin Jones,Carry You,2022-07-06T07:32:26+02:00
71e875f8-0fad-43a0-c9f9-5e560b6f9505,Nico Santos & Topic,Like I Love You,2022-07-06T07:29:09+02:00
f148f96d-e4af-4085-a19d-f2bdbbbbb2f6,Robin Schulz,All This Love (feat. Harlœ),2022-07-06T07:26:31+02:00
8bb49a81-34ce-4602-5d79-3b6db06c03a2,Bosse,Frankfurt Oder (feat. Anna Loos ),2022-07-06T07:23:30+02:00
11cfbf82-fbb3-4dff-28da-15e87534ae20,Craig David,7 Days,2022-07-06T07:19:40+02:00
5c154411-23e2-41aa-096c-83223bff97ff,Alle Farben & Janieck,Little Hollywood (Original German Radio Edit),2022-07-06T07:16:41+02:00
d4dd613b-0c35-4672-9bf8-25662a89ea9a,Simply Red,Something Got Me Started,2022-07-06T07:12:27+02:00
7779458f-d8f8-46fa-16fe-cb90e13fe7a2,Alesso & Katy Perry,When I'm Gone,2022-07-06T07:09:52+02:00
6b1252c6-6d33-4d09-6677-7677487b69ea,Max Giesinger,Roulette,2022-07-06T07:05:15+02:00
90618918-fc0e-42aa-6675-90a6dc5183ce,iann dior,let you,2022-07-06T07:02:49+02:00
d5268dbb-a126-40a5-7055-2fecaa131663,Miami Sound Machine,Conga,2022-07-06T06:56:21+02:00
83778084-d670-413f-3886-80103f8b8262,Jaymes Young,Infinity,2022-07-06T06:52:07+02:00
73cc7bcd-2ec9-4a7e-2fa5-6e7ccafee43c,Rihanna,Stay (feat. Mikky Ekko),2022-07-06T06:48:13+02:00
b890bb5a-4c43-4e94-014d-5253a0523495,Elton John & Dua Lipa,Cold Heart (PNAU Remix),2022-07-06T06:43:59+02:00
fd6a27df-f5a2-4084-499a-7dc0623bf47d,John Legend,Save Room,2022-07-06T06:40:19+02:00
25749550-6afa-499f-bd1b-b068be2e1724,Norah Jones,I'm Alive,2022-07-06T06:36:14+02:00
9aacb0bf-048d-4103-e809-2f960f3a81fb,The Pussycat Dolls,Don't Cha,2022-07-06T06:32:13+02:00
10d6a00a-b479-45e1-814b-1ddf4b42bcf6,Die Fantastischen Vier,Zusammen (feat. Clueso),2022-07-06T06:27:26+02:00
ab6db19b-85c3-47e9-ebec-7e9c5d8901de,Aloe Blacc,I Need a Dollar,2022-07-06T06:24:02+02:00
f01e5d57-c55f-4824-45d9-46ca937966da,Ray Dalton x Alvaro Soler,Manila,2022-07-06T06:21:40+02:00
138bc7c7-9114-4d44-286f-c4cbb0bc88f3,Amy Winehouse,Back to Black,2022-07-06T06:17:43+02:00
cbd5c096-61b9-4ec0-a14c-f0512ca46568,George Ezra,Paradise,2022-07-06T06:13:44+02:00
c2a2012c-d376-410a-7a58-ab1eb67d55cd,Annie Lennox,Walking On Broken Glass,2022-07-06T06:09:59+02:00
3e6f2da7-4c88-41ee-3bb1-28a5ef5f00cd,Rag'n'Bone Man,Skin,2022-07-06T06:04:40+02:00
b6524a11-8f17-4f48-6ed7-1a5e15fe79cf,Harry Styles,As It Was,2022-07-06T06:01:52+02:00
d3dea716-20d8-4461-3aa6-0539859d086a,Sarah Connor,Wie schön du bist,2022-07-06T05:56:25+02:00
46433873-8125-4058-0c10-e044569b7781,Bruno Mars,Locked Out of Heaven,2022-07-06T05:52:31+02:00
0df4eed6-1d93-47b5-802c-6f71ee9706d3,Estelle,American Boy (feat. Kanye West),2022-07-06T05:48:38+02:00
5069e6d7-570b-4f68-1ab2-79a9984629a1,Purple Disco Machine & Sophie and the Giants,In The Dark,2022-07-06T05:45:45+02:00
972b8bf7-ccb5-46d2-ec22-9b688d6e257b,Phil Collins,Two Hearts,2022-07-06T05:42:07+02:00
879704e4-5ede-4529-bcec-a81c045a7fed,Mark Forster,Mellow Mellow,2022-07-06T05:39:08+02:00
5fa5dd88-b79e-4d31-c84b-2abdb4de8ccc,Martin Garrix & Dean Lewis,Used To Love,2022-07-06T05:35:05+02:00
2d48ce93-347d-4ddb-12b7-0a6e4e242ae7,Adel Tawil,Zuhause (feat. Matisyahu),2022-07-06T05:26:50+02:00
fb228876-c1e9-42ee-bc97-56b4a714386c,Rita Ora,Anywhere,2022-07-06T05:23:25+02:00
58b8fad1-9c42-43bd-06aa-8346fc8b1794,Ava Max,Maybe You’re The Problem,2022-07-06T05:20:13+02:00
cacd79a9-6b44-49dd-b03a-c28a645a7d28,Natalie Imbruglia,Torn,2022-07-06T05:16:24+02:00
c9fa7c93-befc-4927-5a3f-9be23d74ec73,Felix Jaehn,Do It Better (feat. Zoe Wees),2022-07-06T05:13:04+02:00
b9aa6f39-997d-4ad5-706b-cf38558da2b2,Anastacia,I'm Outta Love,2022-07-06T05:09:21+02:00
97bd37a2-35db-4ea0-688e-558a9af0901a,James Blunt,Cold,2022-07-06T05:05:58+02:00
92046384-62c2-461c-796e-17761dbd338e,Joy Crookes,Feet Don't Fail Me Now,2022-07-06T05:02:44+02:00
e65ddf35-618b-48a7-63c6-2ce1849f20de,Robbie Williams,Come Undone,2022-07-06T04:58:08+02:00
1da46efc-cabd-4c13-003b-fcb7ab0e5ba4,Ed Sheeran,Shivers,2022-07-06T04:54:46+02:00
fc3f298c-6e1b-4b88-b4e6-469a839625ed,Scissor Sisters,I Don't Feel Like Dancin',2022-07-06T04:50:42+02:00
1c22ad12-1930-4c50-dbfc-6a239df873df,Revolverheld,Das kann uns keiner nehmen,2022-07-06T04:47:33+02:00
e1b57a7b-fb10-4c9c-2c63-11a2fb254870,Stefanie Heinzmann & Hight,Best Life,2022-07-06T04:44:51+02:00
61aa5c6c-014f-418d-39ba-8333d498a6fd,Sugababes,Push the Button,2022-07-06T04:40:56+02:00
ad8b4f24-2434-4760-cc7d-e89b1eb3b026,Charlie Puth,Light Switch,2022-07-06T04:37:53+02:00
932d10fe-7c4d-4c11-a26a-9cb26f74721f,Tina Turner,The Best,2022-07-06T04:33:48+02:00
7c487838-cf02-4326-a28f-29c6fc4ab08b,Kungs & Cookin' On 3 Burners,This Girl,2022-07-06T04:30:37+02:00
fd67e0c2-e9d2-47fc-78c4-33516013d90c,Sophie Ellis-Bextor,Murder On the Dancefloor,2022-07-06T04:26:30+02:00
160d724f-2cad-4a57-565b-10eabbad6aa7,Rea Garvey,Let's Be Lovers Tonight (Deepend Remix),2022-07-06T04:23:30+02:00
b6d64b1c-daf1-460f-16be-6e3f4066246f,P!nk & Willow Sage Hart,Cover Me In Sunshine,2022-07-06T04:21:14+02:00
21fa9072-4624-4f4c-27f2-8f4417d3c80f,Imagine Dragons,On Top of the World,2022-07-06T04:18:03+02:00
9713db72-1762-4990-8f33-10adf777832e,Johannes Oerding,Plan A,2022-07-06T04:14:46+02:00
3484d68f-3d9f-4bcd-8416-afbfe367dd56,Alan Walker,Faded,2022-07-06T04:11:05+02:00
61be6ec3-27bc-461c-84bb-3c1369364dd0,Des'ree,Life,2022-07-06T04:07:41+02:00
50891759-5df0-46a8-1fb1-079b4e21e502,Alicia Keys,Underdog,2022-07-06T04:04:16+02:00
8cd3798d-a8f2-4bec-794c-5e887639e812,GAYLE,abcdefu,2022-07-06T04:01:32+02:00
7f9afe49-d8a9-4ac0-4287-a384d37b8346,Duffy,Mercy,2022-07-06T03:57:07+02:00
c26d517c-9963-4c00-7a48-17817b20786d,Max Mutzke,Welt hinter Glas,2022-07-06T03:53:52+02:00
eeaff6f2-0135-40f6-1d65-8e4174598e07,Avicii,Addicted To You,2022-07-06T03:51:22+02:00
7a9e8d1d-d601-4505-5c23-23593daae109,Robbie Williams,Tripping,2022-07-06T03:47:20+02:00
4f90a023-a6d9-4d50-679e-16e7b36ef5a4,Kygo x DNCE,Dancing Feet,2022-07-06T03:43:51+02:00
d6278a92-a7e4-446d-7eea-8f59453f23e6,Eurythmics,Sweet Dreams (Are Made of This),2022-07-06T03:40:03+02:00
551cffb9-7787-490e-a72e-805d512ebebe,"ATB, Topic & A7S",Your Love (9PM),2022-07-06T03:37:38+02:00
5e437148-b386-4fe1-2260-cc09858f7ae9,Olly Murs,Heart Skips a Beat (feat. Rizzle Kicks),2022-07-06T03:30:40+02:00
ada636aa-a222-4538-238f-920401d8dbfc,Sido,Astronaut (feat. Andreas Bourani),2022-07-06T03:26:04+02:00
defe29d3-b42e-4d9d-3917-bf6d6b22fc15,YOUNOTUS & Mi Casa,Chucks,2022-07-06T03:20:05+02:00
8d591381-c5f1-4aa2-ccd2-bf1ae0c5e390,Leony,Remedy,2022-07-06T03:17:44+02:00
4aef500b-ebe1-4dad-5b19-ede9d6b59d25,SALT 'N' PEPA & EN VOGUE,WHATTA MAN,2022-07-06T03:13:37+02:00
ac5ac8ef-1f51-4971-25fe-5e679c8e92b5,Milow,How Love Works,2022-07-06T03:10:11+02:00
f85e6067-2903-44a4-4c19-d352db88fdef,Sergio Mendes,Mas Que Nada (feat. Black Eyed Peas),2022-07-06T03:06:22+02:00
119332a5-adb1-46f0-923f-91387697d50a,Ellie Goulding,Power,2022-07-06T03:03:16+02:00
58a4bf02-60d1-40db-9714-893f4fb8638e,Alle Farben & HUGEL,Castle (feat. FAST BOY),2022-07-06T03:00:52+02:00
fa1ab59f-c17f-4aa6-b7cd-df67fabd7f2a,Modjo,Lady (Hear Me Tonight),2022-07-06T02:56:28+02:00
5a939df1-f11c-48ae-9c63-a57bb554c46b,Michael Patrick Kelly,iD,2022-07-06T02:53:05+02:00
505fb566-8f0e-4f72-c830-459f03559ec9,Amy Winehouse,Our Day Will Come,2022-07-06T02:50:20+02:00
0d2679ce-9247-4cff-806e-7382bec93785,Madcon,Beggin',2022-07-06T02:47:31+02:00
94bf17d1-bdab-4043-b412-9b87e30a2e99,Shawn Mendes,When You're Gone,2022-07-06T02:44:43+02:00
1b1c85ef-302c-4f22-1b47-81d56040275a,Moloko,Sing It Back,2022-07-06T02:40:48+02:00
0f1673f4-3a20-4d31-265a-86a04575a572,Ed Sheeran,Bad Habits,2022-07-06T02:37:07+02:00
973d0155-8c60-4c29-23da-d75b37fddc51,a-ha,Take On Me,2022-07-06T02:33:37+02:00
9612482c-075a-4b5f-3f6c-9cc9bda0ee35,Robbie Williams & Nicole Kidman,Somethin' Stupid,2022-07-06T02:26:16+02:00
28856463-5233-405a-feff-5ec0c6c9f57c,Michael Schulte,Back to the Start,2022-07-06T02:23:01+02:00
8654e609-52b3-40f2-9d16-f8d5ee5a778b,Tom Gregory,Footprints,2022-07-06T02:19:45+02:00
b0c5eacc-7af4-4371-aced-bd583342f9e3,Aloe Blacc,Loving You Is Killing Me,2022-07-06T02:16:27+02:00
a54b3db6-43c6-45a0-ff0b-e774e109cae2,Nico Santos,Weekend Lover,2022-07-06T02:13:24+02:00
5115e5e6-b463-494c-135a-bf7d5b57685c,Alvaro Soler,Sofia,2022-07-06T02:09:34+02:00
d1a33bb8-01c7-4a1d-ccfa-65057b3796d6,M People,Moving On Up [M People Master Edit],2022-07-06T02:06:04+02:00
22870946-a6f6-4359-392f-fc9b78ea3dbd,Dua Lipa,Don't Start Now,2022-07-06T02:03:08+02:00
7779458f-d8f8-46fa-16fe-cb90e13fe7a2,Alesso & Katy Perry,When I'm Gone,2022-07-06T02:00:34+02:00
dcce3ef1-c59b-48e5-76a7-974d5cd719ec,Ava Max,My Head & My Heart,2022-07-06T01:56:48+02:00
46a5b935-2060-4b1a-45bf-c88e93b1de06,Tim Bendzko,Nur noch kurz die Welt retten,2022-07-06T01:53:40+02:00
83778084-d670-413f-3886-80103f8b8262,Jaymes Young,Infinity,2022-07-06T01:46:20+02:00
4ec2aa38-95bf-4039-1c1f-663e0418e194,Cyndi Lauper,Girls Just Want to Have Fun,2022-07-06T01:42:13+02:00
16f8467d-481b-4f08-9f03-f74eea37e42f,Coldplay X BTS,My Universe,2022-07-06T01:39:11+02:00
cc12032d-d65c-4c33-40f1-d9bf286cca56,Jason Mraz,More Than Friends (feat. Meghan Trainor),2022-07-06T01:36:14+02:00
b9f92318-0277-4587-4784-b99b6b152543,Adele,Set Fire to the Rain,2022-07-06T01:32:20+02:00
5be91810-8c79-4a2b-0dfd-7b21a97b2196,Namika,Alles was zählt,2022-07-06T01:28:23+02:00
2231e86e-b59b-4f91-7cf0-ddd7a0910d24,Carly Rae Jepsen,Call Me Maybe,2022-07-06T01:25:11+02:00
47dc62b4-79b0-4084-b789-a225d0e04f9a,Lost Frequencies & Zonderling feat. Kelvin Jones,Love To Go,2022-07-06T01:22:26+02:00
b6524a11-8f17-4f48-6ed7-1a5e15fe79cf,Harry Styles,As It Was,2022-07-06T01:19:37+02:00
488015a9-66ed-4c2e-8d72-48391b0bdf74,Diana King,Shy Guy,2022-07-06T01:16:13+02:00
472ece51-2549-4a49-8ea3-fd20b80b5a84,George Ezra,Green Green Grass,2022-07-06T01:13:03+02:00
f65c0969-591e-4eac-5bda-b8aa55623ccc,Wir sind Helden,Nur ein Wort,2022-07-06T01:09:16+02:00
964b6d89-848f-4511-b435-7300e20567e9,Justin Timberlake,Can't Stop The Feeling!,2022-07-06T01:05:26+02:00
4d0cbb9f-a6ca-47fd-2266-cad24bd523e3,Shouse,Love Tonight,2022-07-06T01:02:42+02:00
57118b92-a217-42ea-c4e6-8612c1c74331,Herbert Grönemeyer,Mensch,2022-07-06T00:58:02+02:00
d827be3a-46f3-4f65-953a-26e9ea6afe51,Joel Corry,Head & Heart (feat. MNEK),2022-07-06T00:55:11+02:00
a9002bda-920e-4275-1e52-e0085c8a0c2c,Shakira,Hips Don't Lie (feat. Wyclef Jean),2022-07-06T00:51:39+02:00
b973a8c9-24c0-463a-aff8-a8140dce93b0,Bosse,So oder so,2022-07-06T00:48:30+02:00
5069e6d7-570b-4f68-1ab2-79a9984629a1,Purple Disco Machine & Sophie and the Giants,In The Dark,2022-07-06T00:45:37+02:00
ed1d60d1-2757-450e-766c-89120daab15d,Rag'n'Bone Man,All You Ever Wanted,2022-07-06T00:38:41+02:00
b1b4eb10-01eb-4ddf-00a4-70213dbc344c,Depeche Mode,People Are People,2022-07-06T00:34:55+02:00
624c35a9-515b-4d7e-3920-a12594f1ab70,Mark Forster,Übermorgen,2022-07-06T00:32:19+02:00
7c3f5c83-ae1c-411f-52fc-d8e54ee757ec,John Mayer,Your Body Is a Wonderland,2022-07-06T00:27:33+02:00
58af3731-f0b8-4cb7-6a06-077fce24ea75,Taylor Swift,You Need To Calm Down,2022-07-06T00:24:43+02:00
176b9eb7-cc6d-4077-4210-68629de737fb,James Blunt,Adrenaline,2022-07-06T00:21:52+02:00
138dda79-7e35-4e14-1885-d249d478da18,Robbie Williams,Morning Sun,2022-07-06T00:18:13+02:00
785d7c68-512f-4409-7a4f-c2b23c1ae24f,Max Giesinger,Taxi,2022-07-06T00:15:41+02:00
107e979b-959f-412c-366f-4066e8417556,Alice Merton,No Roots,2022-07-06T00:11:21+02:00
1aad2814-675e-4145-39b0-a7792b178fd0,George Michael,Fastlove,2022-07-06T00:06:53+02:00
80509c13-2b63-47a4-4df6-b6040990cf92,Take That,These Days,2022-07-06T00:03:06+02:00
58b8fad1-9c42-43bd-06aa-8346fc8b1794,Ava Max,Maybe You’re The Problem,2022-07-06T00:00:02+02:00
