GUID,ARTIST,TRACK,AIRTIME
160d724f-2cad-4a57-565b-10eabbad6aa7,Rea Garvey,Let's Be Lovers Tonight (Deepend Remix),2022-07-06T08:32:55+02:00
0bae4523-a871-4996-b864-bfeb2b6b3d3d,Malik Harris,Rockstars,2022-07-06T08:30:19+02:00
f4decf7b-afec-4186-c853-46e9a5205a0a,Avicii,Waiting For Love,2022-07-06T08:19:28+02:00
d2d91ca4-b706-4fa5-a472-b2b323acbd79,Olivia Rodrigo,good 4 u,2022-07-06T08:16:24+02:00
7dc98ba7-a990-4ca8-f349-4e923c5c1118,KAMRAD,I Believe,2022-07-06T08:11:26+02:00
32296dca-4ad9-42a4-a7b0-fc39651ab2c8,Tears for Fears,Shout,2022-07-06T08:08:14+02:00
78359f49-6591-4747-0cb9-7ae0a93f6869,Rita Ora,Your Song,2022-07-06T08:03:09+02:00
400c69b6-5ada-495a-4a41-beebe465b4f6,Robin Schulz & Dennis Lloyd,Young Right Now,2022-07-06T08:00:10+02:00
65c8ae97-392b-4464-6c01-5f1ed6bf26ad,Lil Nas X,THATS WHAT I WANT,2022-07-06T07:50:09+02:00
75749a6a-e071-404b-bb8f-65601409822e,ClockClock,Sorry,2022-07-06T07:47:15+02:00
ea02112a-1f11-4117-aa56-fe676c66255a,Whitney Houston,I Wanna Dance with Somebody (Who Loves Me),2022-07-06T07:41:22+02:00
d196998c-18b9-4ae4-5e0a-c1d3b0af9cb7,OneRepublic,West Coast,2022-07-06T07:38:11+02:00
5069e6d7-570b-4f68-1ab2-79a9984629a1,Purple Disco Machine & Sophie and the Giants,In The Dark,2022-07-06T07:33:18+02:00
b88ad8fd-c166-4be5-b89e-b1009bbc0fe3,YOUNOTUS & Kelvin Jones,Seventeen,2022-07-06T07:30:31+02:00
8865bf52-d32f-4bd7-3098-00df90ce98c3,Calvin Harris,Summer,2022-07-06T07:20:02+02:00
d6f45863-09bb-4db4-b648-a4a3eb840c43,P!nk,Whatever You Want,2022-07-06T07:16:41+02:00
c0c935b3-2d9f-469d-ec24-ed741a7e6041,Taio Cruz,Break Your Heart (feat. Ludacris),2022-07-06T07:12:25+02:00
83778084-d670-413f-3886-80103f8b8262,Jaymes Young,Infinity,2022-07-06T07:09:00+02:00
f6ff524f-fb29-4378-5f04-47ef763c07d5,Ava Max,EveryTime I Cry,2022-07-06T07:03:25+02:00
8d591381-c5f1-4aa2-ccd2-bf1ae0c5e390,Leony,Remedy,2022-07-06T07:01:07+02:00
4e570169-c504-4ee2-9ecd-c978b65a401c,Lewis Capaldi,Someone You Loved,2022-07-06T06:49:28+02:00
b6524a11-8f17-4f48-6ed7-1a5e15fe79cf,Harry Styles,As It Was,2022-07-06T06:46:48+02:00
0db2b243-cc07-4631-78c0-be5ef3c4f8e0,Dr. Alban,Sing Hallelujah!,2022-07-06T06:40:42+02:00
8cd3798d-a8f2-4bec-794c-5e887639e812,GAYLE,abcdefu,2022-07-06T06:37:56+02:00
f194a464-7ae2-4a82-13e2-264f044585aa,The Weeknd,Save Your Tears,2022-07-06T06:31:53+02:00
14f1280d-b8de-47a2-6823-6964850115de,Ofenbach x Ella Henderson,Hurricane,2022-07-06T06:29:30+02:00
f44e32a2-e97a-46cc-0e5f-8e13e8632c39,Sunrise Avenue,Nothing Is Over,2022-07-06T06:19:24+02:00
90618918-fc0e-42aa-6675-90a6dc5183ce,iann dior,let you,2022-07-06T06:16:34+02:00
a4f66fa7-f1f1-4513-40da-25fb665f4316,Michael Schulte,Remember Me,2022-07-06T06:10:29+02:00
02dbb5d3-8ab9-458f-3b69-6b11618fb83c,Talk Talk,Such a Shame,2022-07-06T06:08:03+02:00
9fa5428e-5c93-44e8-6205-82a4db7cdd77,twocolors,Lovefool,2022-07-06T06:02:52+02:00
99e3db3f-66bc-4fa3-068c-fea511de78ff,Tate McRae,she's all i wanna be,2022-07-06T05:59:27+02:00
4c62da99-9652-4b01-2b68-db34fc8edd27,Swedish House Mafia,Don't You Worry Child (feat. John Martin),2022-07-06T05:51:04+02:00
d1e81ba6-a0e1-490b-21f1-5f5dda2dba0e,OneRepublic,Run,2022-07-06T05:48:10+02:00
c4c01bc8-4a90-48be-698b-501b107a7b42,Glockenbach,Brooklyn (feat. ClockClock),2022-07-06T05:45:12+02:00
35695288-4fad-4a3d-67e5-1655b2291bd4,Toto,Africa,2022-07-06T05:41:39+02:00
ddc1cf6b-3b76-4aac-e043-e19ae69f8a6b,Camila Cabello & Ed Sheeran,Bam Bam,2022-07-06T05:38:17+02:00
c14ff8f6-2aaa-4542-99b1-d13398d1dc0f,"David Guetta, MistaJam & John Newman",If You Really Love Me (How Will I Know),2022-07-06T05:33:18+02:00
b81770b7-8e27-4fd6-6d7a-d11525344aa5,Welshly Arms,Sanctuary,2022-07-06T05:29:52+02:00
eb94c714-145a-41ea-ef73-aaaa790a28d9,Rea Garvey & VIZE,The One,2022-07-06T05:23:23+02:00
574e19e6-af77-452a-351a-687ebc200a3a,Rihanna,Diamonds,2022-07-06T05:19:36+02:00
0a4cb1db-b74a-43d2-2e47-f776650ea87e,George Ezra,Shotgun,2022-07-06T05:16:33+02:00
d8e2e70b-0802-4a07-0232-f508134e4b72,Lady Gaga,Alejandro,2022-07-06T05:10:55+02:00
2b68876f-37c1-473a-a594-b1b6c0cceed9,Mark Forster & LEA,Drei Uhr Nachts,2022-07-06T05:08:16+02:00
551cffb9-7787-490e-a72e-805d512ebebe,"ATB, Topic & A7S",Your Love (9PM),2022-07-06T05:03:39+02:00
211bacac-1ce7-4dc6-6791-ff78119fd60a,Michael Patrick Kelly,Blurry Eyes,2022-07-06T05:00:08+02:00
dffec24d-1cb7-4ec8-c394-3ac554fde725,Imagine Dragons,Bad Liar,2022-07-06T04:52:13+02:00
c82bae54-72ef-4a4c-3f62-8edb145b6b16,Madcon,Glow,2022-07-06T04:48:30+02:00
f4703435-8551-4248-d38e-cb7ebac62bd5,P!nk,What About Us,2022-07-06T04:44:33+02:00
8654e609-52b3-40f2-9d16-f8d5ee5a778b,Tom Gregory,Footprints,2022-07-06T04:41:06+02:00
7f0329d9-35b0-4eeb-537e-c3e868a4cef3,Coolio,Gangsta's Paradise,2022-07-06T04:36:55+02:00
58b8fad1-9c42-43bd-06aa-8346fc8b1794,Ava Max,Maybe You’re The Problem,2022-07-06T04:33:35+02:00
fd0b0a7b-8694-419c-5033-da8a297dd540,Panic! At the Disco,High Hopes,2022-07-06T04:30:27+02:00
3c0cb144-5b19-4a53-a4c0-78407c385521,Glass Animals,Heat Waves,2022-07-06T04:27:24+02:00
9fc0573e-e11a-446e-39b1-13503704dced,Alessia Cara,Scars to Your Beautiful,2022-07-06T04:22:34+02:00
d33448a1-b33b-4550-2b80-9d923322ed5f,Adele,Rolling In the Deep,2022-07-06T04:18:50+02:00
67d38c26-8a39-40c8-d313-7a1b1f6908f6,Pedro Capó & Farruko,Calma,2022-07-06T04:14:44+02:00
57cde37b-2b89-4807-fe8e-2c4534699091,Dermot Kennedy,Something to Someone,2022-07-06T04:11:18+02:00
e093fb4e-9522-443b-9771-7f6e1889214b,Madonna,La Isla Bonita,2022-07-06T04:07:43+02:00
0bae4523-a871-4996-b864-bfeb2b6b3d3d,Malik Harris,Rockstars,2022-07-06T04:04:43+02:00
5c154411-23e2-41aa-096c-83223bff97ff,Alle Farben & Janieck,Little Hollywood (Original German Radio Edit),2022-07-06T04:01:43+02:00
4f90a023-a6d9-4d50-679e-16e7b36ef5a4,Kygo x DNCE,Dancing Feet,2022-07-06T03:58:10+02:00
ef872f7d-fd07-4736-f955-5d3139348856,Haddaway,What Is Love,2022-07-06T03:50:02+02:00
e1c56c2d-f4e6-424e-3e62-a7b53e1aed4c,The Strumbellas,Spirits,2022-07-06T03:46:38+02:00
a54b3db6-43c6-45a0-ff0b-e774e109cae2,Nico Santos,Weekend Lover,2022-07-06T03:43:25+02:00
ef20474e-b046-4328-b159-df3f69d6025f,Ellie Goulding,Love Me Like You Do,2022-07-06T03:39:38+02:00
4d0cbb9f-a6ca-47fd-2266-cad24bd523e3,Shouse,Love Tonight,2022-07-06T03:36:44+02:00
7a619f1d-4003-41fa-4527-cf72da6da5de,Wham!,Wake Me Up Before You Go-Go,2022-07-06T03:32:47+02:00
7dc98ba7-a990-4ca8-f349-4e923c5c1118,KAMRAD,I Believe,2022-07-06T03:30:17+02:00
19304da7-5b7c-4325-7e02-49ba995b7c33,Wincent Weiss,Musik sein (Salt & Waves Remix),2022-07-06T03:27:09+02:00
d6f1d14f-7b29-4985-0486-ef6da58fe4ad,Jonas Brothers,Sucker,2022-07-06T03:22:41+02:00
ace57c1e-9f3d-44de-1873-9030a617039a,Mando Diao,Dance With Somebody,2022-07-06T03:18:25+02:00
b16b870f-7048-46cf-4f3c-79655721f443,Mike Perry,Inside the Lines (feat. Casso),2022-07-06T03:15:13+02:00
b6d64b1c-daf1-460f-16be-6e3f4066246f,P!nk & Willow Sage Hart,Cover Me In Sunshine,2022-07-06T03:12:44+02:00
9eb9d3af-a118-4146-1354-06ec17fc3025,Coldplay,Viva la Vida,2022-07-06T03:09:06+02:00
a401cba2-2bd8-4b87-6733-5a391e5cfef4,Michael Patrick Kelly x Rea Garvey,Best Bad Friend,2022-07-06T03:05:52+02:00
01786edb-9a05-4325-662a-8a39aa3e4319,Dynoro & Gigi D'Agostino,In My Mind,2022-07-06T03:03:02+02:00
75749a6a-e071-404b-bb8f-65601409822e,ClockClock,Sorry,2022-07-06T03:00:06+02:00
632d1651-a464-4aaa-c09a-28854d23c62a,Genesis,Land of Confusion,2022-07-06T02:51:38+02:00
964b6d89-848f-4511-b435-7300e20567e9,Justin Timberlake,Can't Stop The Feeling!,2022-07-06T02:47:42+02:00
8652fb09-00b3-4eac-4787-0beaeeeba8bf,Black Eyed Peas,I Gotta Feeling,2022-07-06T02:43:30+02:00
cde24202-4954-41f7-ddb4-1fdc141ed380,Frans,If I Were Sorry,2022-07-06T02:40:25+02:00
6f098444-1000-4bd3-5b28-615358d17205,The Kid LAROI & Justin Bieber,Stay,2022-07-06T02:38:00+02:00
3130e5aa-fb73-4e10-3317-aee94f89a9bc,La Bouche,Sweet Dreams,2022-07-06T02:34:28+02:00
94bf17d1-bdab-4043-b412-9b87e30a2e99,Shawn Mendes,When You're Gone,2022-07-06T02:31:17+02:00
6ce47763-902e-4295-a6a3-e9766c66af36,Rag'n'Bone Man,Human,2022-07-06T02:28:04+02:00
8d591381-c5f1-4aa2-ccd2-bf1ae0c5e390,Leony,Remedy,2022-07-06T02:25:40+02:00
0b37bcb4-ed36-464a-3b4e-f55f95cda1e2,Take That,The Flood,2022-07-06T02:20:00+02:00
e22994d5-5e16-4778-7de2-e06e2ee072b2,Charlie Puth,One Call Away,2022-07-06T02:16:43+02:00
c9fa7c93-befc-4927-5a3f-9be23d74ec73,Felix Jaehn,Do It Better (feat. Zoe Wees),2022-07-06T02:13:33+02:00
126fe1da-d9b9-404d-4220-33e100e07846,Cutting Crew,(I Just) Died in Your Arms,2022-07-06T02:08:53+02:00
14f1280d-b8de-47a2-6823-6964850115de,Ofenbach x Ella Henderson,Hurricane,2022-07-06T02:06:14+02:00
47dc62b4-79b0-4084-b789-a225d0e04f9a,Lost Frequencies & Zonderling feat. Kelvin Jones,Love To Go,2022-07-06T02:03:24+02:00
c41f9b51-b3b7-4592-d496-678074830789,George Ezra,Anyone For You,2022-07-06T02:00:15+02:00
26e59f7a-f037-47d4-7805-f7ff438fa99f,Laurell,Habit,2022-07-06T01:53:16+02:00
2aecd08a-b655-4188-1bbf-9d2f28d69b5e,Alanis Morissette,Ironic,2022-07-06T01:49:46+02:00
2c19383e-afe9-4b78-d575-4d4ab9b02f12,Nico Santos,Safe,2022-07-06T01:46:12+02:00
785d7c68-512f-4409-7a4f-c2b23c1ae24f,Max Giesinger,Taxi,2022-07-06T01:43:34+02:00
5a598661-c3de-4666-39e8-d91e862e877a,K'naan,Wavin' Flag,2022-07-06T01:40:04+02:00
b0d2e5c5-5291-4c31-2d45-9acec26b0798,Purple Disco Machine,Dopamine (feat. Eyelar),2022-07-06T01:36:21+02:00
9a9794e8-e091-4d01-d88c-fcfba71a76ee,Alphaville,Forever Young,2022-07-06T01:32:26+02:00
a4f66fa7-f1f1-4513-40da-25fb665f4316,Michael Schulte,Remember Me,2022-07-06T01:28:49+02:00
7c487838-cf02-4326-a28f-29c6fc4ab08b,Kungs & Cookin' On 3 Burners,This Girl,2022-07-06T01:25:33+02:00
f4dfb455-e260-4597-3c2c-82781805ec38,Tom Gregory,Small Steps,2022-07-06T01:21:26+02:00
127bf423-79c2-41c5-b8ea-dc7a0e22af86,P!nk,Just Like a Pill,2022-07-06T01:17:29+02:00
0ec440b2-0446-4abc-27d1-2a59cddf5d2c,Meduza,Paradise (feat. Dermot Kennedy),2022-07-06T01:14:39+02:00
16f8467d-481b-4f08-9f03-f74eea37e42f,Coldplay X BTS,My Universe,2022-07-06T01:11:24+02:00
c6cd937b-9977-44d7-8784-c5d912cd2c43,Hurts,Wonderful Life,2022-07-06T01:07:59+02:00
5b4b1fe6-43ee-457e-f175-023640f43624,Alvaro Soler & Topic,Solo Para Ti,2022-07-06T01:04:16+02:00
ba744cc1-e3e1-4b5c-f47c-33dc955c063c,Rea Garvey,Is It Love? (feat. Kool Savas),2022-07-06T01:01:22+02:00
c4c01bc8-4a90-48be-698b-501b107a7b42,Glockenbach,Brooklyn (feat. ClockClock),2022-07-06T00:58:22+02:00
eafb10e0-ba35-4d3e-f53a-b8dc626d54f8,Mabel,Don't Call Me Up,2022-07-06T00:51:21+02:00
604900c0-790e-4d54-ace4-3b95c03d7711,The Calling,Wherever You Will Go,2022-07-06T00:47:54+02:00
0e38e340-970c-48e6-3c05-9ce19643af92,Ed Sheeran,Overpass Graffiti,2022-07-06T00:44:01+02:00
90919f3d-b2e9-4ad1-c218-91d228a99aed,Alle Farben,Alright (feat. KIDDO),2022-07-06T00:41:07+02:00
54145609-1c2f-4cd4-9d6d-a5e24391bb55,Roxette,It Must Have Been Love,2022-07-06T00:36:40+02:00
d196998c-18b9-4ae4-5e0a-c1d3b0af9cb7,OneRepublic,West Coast,2022-07-06T00:33:14+02:00
d30f2ecb-4301-45e4-e9ca-4207557bd9bd,Regard,Ride It,2022-07-06T00:30:40+02:00
211bacac-1ce7-4dc6-6791-ff78119fd60a,Michael Patrick Kelly,Blurry Eyes,2022-07-06T00:27:05+02:00
bb4e8245-6ee8-408f-ff99-fd0f9eeaf1df,Lewis Capaldi,Before You Go,2022-07-06T00:22:15+02:00
c156f537-68af-4300-4d0b-b3246298299d,Gossip,Heavy Cross,2022-07-06T00:18:19+02:00
c1c00289-3545-4716-b430-1651072fbb8f,George Ezra,Hold My Girl,2022-07-06T00:14:50+02:00
5a0c158f-db65-4914-c1e9-84e80cce8a51,YouNotUs feat. Louis III,Samba,2022-07-06T00:12:00+02:00
4ec2aa38-95bf-4039-1c1f-663e0418e194,Cyndi Lauper,Girls Just Want to Have Fun,2022-07-06T00:08:15+02:00
3c0cb144-5b19-4a53-a4c0-78407c385521,Glass Animals,Heat Waves,2022-07-06T00:04:55+02:00
e437ea96-d077-442c-51c8-1ec35b840350,Clean Bandit,Rockabye (feat. Sean Paul & Anne-Marie),2022-07-06T00:01:23+02:00
